Ano de eleição;Cor/raça;Faixa etária;Gênero;Grau de instrução;Município;Cargo;UF;Região;Turno;Quantidade de candidatos;Quantidade de candidatos eleitos;Quantidade de candidatos para o 2º turno;Quantidade de candidatos não eleitos;Data de carga
2018;Parda;35 a 39 anos;Masculino;Ensino Médio incompleto;MATO GROSSO;1º Suplente;MT;CENTRO-OESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Ensino Médio incompleto;MATO GROSSO;Deputado Estadual;MT;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Ensino Médio incompleto;MATO GROSSO;Deputado Federal;MT;CENTRO-OESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Ensino Médio incompleto;MINAS GERAIS;Deputado Estadual;MG;SUDESTE;1;3,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Ensino Médio incompleto;PARÁ;Deputado Estadual;PA;NORTE;1;3,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Ensino Médio incompleto;PARÁ;Deputado Federal;PA;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Ensino Médio incompleto;PIAUÍ;Deputado Estadual;PI;NORDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Ensino Médio incompleto;RIO DE JANEIRO;Deputado Estadual;RJ;SUDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Ensino Médio incompleto;RIO GRANDE DO NORTE;Deputado Estadual;RN;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Ensino Médio incompleto;RONDÔNIA;Deputado Estadual;RO;NORTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Ensino Médio incompleto;RORAIMA;Deputado Estadual;RR;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Ensino Médio incompleto;SERGIPE;Deputado Estadual;SE;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Ensino Médio incompleto;SÃO PAULO;Deputado Federal;SP;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Lê e escreve;ACRE;Deputado Federal;AC;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Lê e escreve;BAHIA;Deputado Estadual;BA;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Lê e escreve;MATO GROSSO DO SUL;Deputado Estadual;MS;CENTRO-OESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Lê e escreve;MINAS GERAIS;Deputado Federal;MG;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Lê e escreve;PERNAMBUCO;Deputado Estadual;PE;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Lê e escreve;RIO DE JANEIRO;Deputado Estadual;RJ;SUDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;ACRE;2º Suplente;AC;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;ACRE;Deputado Estadual;AC;NORTE;1;14,0;5,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;ACRE;Deputado Federal;AC;NORTE;1;3,0;1,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;ALAGOAS;Deputado Estadual;AL;NORDESTE;1;9,0;1,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;ALAGOAS;Deputado Federal;AL;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;ALAGOAS;Senador;AL;NORDESTE;1;1,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;AMAPÁ;2º Suplente;AP;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;AMAPÁ;Deputado Estadual;AP;NORTE;1;13,0;1,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;AMAPÁ;Deputado Federal;AP;NORTE;1;6,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;AMAZONAS;2º Suplente;AM;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;AMAZONAS;Deputado Estadual;AM;NORTE;1;13,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;AMAZONAS;Deputado Federal;AM;NORTE;1;6,0;1,0;0,0;4,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;BAHIA;Deputado Estadual;BA;NORDESTE;1;11,0;3,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;BAHIA;Deputado Federal;BA;NORDESTE;1;5,0;0,0;0,0;3,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;CEARÁ;Deputado Estadual;CE;NORDESTE;1;9,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;CEARÁ;Deputado Federal;CE;NORDESTE;1;4,0;1,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;DISTRITO FEDERAL;1º Suplente;DF;CENTRO-OESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;DISTRITO FEDERAL;2º Suplente;DF;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;DISTRITO FEDERAL;Deputado Distrital;DF;CENTRO-OESTE;1;25,0;0,0;0,0;7,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;DISTRITO FEDERAL;Deputado Federal;DF;CENTRO-OESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;ESPÍRITO SANTO;2º Suplente;ES;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;ESPÍRITO SANTO;Deputado Estadual;ES;SUDESTE;1;9,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;ESPÍRITO SANTO;Deputado Federal;ES;SUDESTE;1;5,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;GOIÁS;2º Suplente;GO;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;GOIÁS;Deputado Estadual;GO;CENTRO-OESTE;1;15,0;1,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;GOIÁS;Deputado Federal;GO;CENTRO-OESTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;GOIÁS;Senador;GO;CENTRO-OESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;MARANHÃO;2º Suplente;MA;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;MARANHÃO;Deputado Estadual;MA;NORDESTE;1;8,0;3,0;0,0;2,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;MARANHÃO;Deputado Federal;MA;NORDESTE;1;3,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;MATO GROSSO;Deputado Estadual;MT;CENTRO-OESTE;1;8,0;0,0;0,0;3,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;MATO GROSSO;Deputado Federal;MT;CENTRO-OESTE;1;2,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;MATO GROSSO DO SUL;Deputado Estadual;MS;CENTRO-OESTE;1;5,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;MATO GROSSO DO SUL;Deputado Federal;MS;CENTRO-OESTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;MINAS GERAIS;1º Suplente;MG;SUDESTE;1;1,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;MINAS GERAIS;Deputado Estadual;MG;SUDESTE;1;12,0;2,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;MINAS GERAIS;Deputado Federal;MG;SUDESTE;1;11,0;1,0;0,0;5,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;MINAS GERAIS;Senador;MG;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;PARANÁ;Deputado Estadual;PR;SUL;1;2,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;PARANÁ;Deputado Federal;PR;SUL;1;3,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;PARAÍBA;Deputado Estadual;PB;NORDESTE;1;6,0;2,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;PARÁ;2º Suplente;PA;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;PARÁ;Deputado Estadual;PA;NORTE;1;15,0;2,0;0,0;2,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;PARÁ;Deputado Federal;PA;NORTE;1;2,0;2,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;PARÁ;Governador;PA;NORTE;1;1,0;0,0;1,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;PARÁ;Governador;PA;NORTE;2;1,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;PERNAMBUCO;Deputado Estadual;PE;NORDESTE;1;8,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;PERNAMBUCO;Deputado Federal;PE;NORDESTE;1;3,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;PIAUÍ;Deputado Estadual;PI;NORDESTE;1;4,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;PIAUÍ;Deputado Federal;PI;NORDESTE;1;2,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;RIO DE JANEIRO;2º Suplente;RJ;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;RIO DE JANEIRO;Deputado Estadual;RJ;SUDESTE;1;25,0;1,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;RIO DE JANEIRO;Deputado Federal;RJ;SUDESTE;1;11,0;2,0;0,0;2,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Deputado Estadual;RN;NORDESTE;1;3,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;RIO GRANDE DO NORTE;Deputado Federal;RN;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;RIO GRANDE DO SUL;2º Suplente;RS;SUL;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;RIO GRANDE DO SUL;Deputado Estadual;RS;SUL;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;RONDÔNIA;Deputado Estadual;RO;NORTE;1;4,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;RORAIMA;1º Suplente;RR;NORTE;1;1,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;RORAIMA;2º Suplente;RR;NORTE;1;2,0;1,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;RORAIMA;Deputado Estadual;RR;NORTE;1;10,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;RORAIMA;Deputado Federal;RR;NORTE;1;4,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;SANTA CATARINA;Deputado Estadual;SC;SUL;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;SANTA CATARINA;Deputado Federal;SC;SUL;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;SERGIPE;1º Suplente;SE;NORDESTE;1;1,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;SERGIPE;2º Suplente;SE;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;SERGIPE;Deputado Estadual;SE;NORDESTE;1;7,0;1,0;0,0;2,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;SERGIPE;Deputado Federal;SE;NORDESTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;SERGIPE;Governador;SE;NORDESTE;1;1,0;0,0;1,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;SERGIPE;Governador;SE;NORDESTE;2;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;SÃO PAULO;2º Suplente;SP;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;SÃO PAULO;Deputado Estadual;SP;SUDESTE;1;13,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;SÃO PAULO;Deputado Federal;SP;SUDESTE;1;10,0;0,0;0,0;4,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;SÃO PAULO;Senador;SP;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;TOCANTINS;Deputado Estadual;TO;NORTE;1;7,0;1,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior completo;TOCANTINS;Deputado Federal;TO;NORTE;1;4,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;ACRE;Deputado Estadual;AC;NORTE;1;3,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;ALAGOAS;Deputado Estadual;AL;NORDESTE;1;3,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;AMAPÁ;1º Suplente;AP;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;AMAPÁ;2º Suplente;AP;NORTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;AMAPÁ;Deputado Estadual;AP;NORTE;1;3,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;AMAZONAS;Deputado Estadual;AM;NORTE;1;4,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;BAHIA;Deputado Estadual;BA;NORDESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;BAHIA;Deputado Federal;BA;NORDESTE;1;2,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;CEARÁ;Deputado Estadual;CE;NORDESTE;1;3,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;CEARÁ;Deputado Federal;CE;NORDESTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;DISTRITO FEDERAL;Deputado Distrital;DF;CENTRO-OESTE;1;5,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;ESPÍRITO SANTO;Deputado Estadual;ES;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;ESPÍRITO SANTO;Deputado Federal;ES;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;GOIÁS;Deputado Estadual;GO;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;MARANHÃO;Deputado Estadual;MA;NORDESTE;1;3,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;MATO GROSSO;Deputado Estadual;MT;CENTRO-OESTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;MATO GROSSO DO SUL;Deputado Estadual;MS;CENTRO-OESTE;1;2,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;MATO GROSSO DO SUL;Deputado Federal;MS;CENTRO-OESTE;1;1,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;MINAS GERAIS;2º Suplente;MG;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;MINAS GERAIS;Deputado Estadual;MG;SUDESTE;1;4,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;MINAS GERAIS;Deputado Federal;MG;SUDESTE;1;4,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;PARANÁ;Deputado Estadual;PR;SUL;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;PARANÁ;Deputado Federal;PR;SUL;1;2,0;1,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;PARAÍBA;Deputado Estadual;PB;NORDESTE;1;6,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;PARÁ;1º Suplente;PA;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;PARÁ;Deputado Estadual;PA;NORTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;PARÁ;Deputado Federal;PA;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;PERNAMBUCO;Deputado Estadual;PE;NORDESTE;1;3,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;PERNAMBUCO;Deputado Federal;PE;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;PIAUÍ;Deputado Estadual;PI;NORDESTE;1;3,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;PIAUÍ;Deputado Federal;PI;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;RIO DE JANEIRO;Deputado Estadual;RJ;SUDESTE;1;10,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;RIO DE JANEIRO;Deputado Federal;RJ;SUDESTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;RIO GRANDE DO NORTE;Deputado Estadual;RN;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;RIO GRANDE DO NORTE;Deputado Federal;RN;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;RIO GRANDE DO SUL;Deputado Estadual;RS;SUL;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;RONDÔNIA;Deputado Estadual;RO;NORTE;1;4,0;1,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;RONDÔNIA;Deputado Federal;RO;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;RORAIMA;Deputado Estadual;RR;NORTE;1;3,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;SERGIPE;Deputado Estadual;SE;NORDESTE;1;3,0;1,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;SÃO PAULO;Deputado Estadual;SP;SUDESTE;1;3,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;SÃO PAULO;Deputado Federal;SP;SUDESTE;1;3,0;0,0;0,0;2,0;2023-05-14 11:01:32
2018;Parda;35 a 39 anos;Masculino;Superior incompleto;TOCANTINS;Deputado Estadual;TO;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;ACRE;Deputado Estadual;AC;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;ALAGOAS;Deputado Estadual;AL;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;AMAPÁ;Deputado Estadual;AP;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;AMAZONAS;Deputado Estadual;AM;NORTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;CEARÁ;2º Suplente;CE;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;CEARÁ;Deputado Estadual;CE;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;DISTRITO FEDERAL;Deputado Distrital;DF;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;ESPÍRITO SANTO;Deputado Estadual;ES;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;ESPÍRITO SANTO;Deputado Federal;ES;SUDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;GOIÁS;Deputado Estadual;GO;CENTRO-OESTE;1;2,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;MARANHÃO;Deputado Estadual;MA;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;MATO GROSSO;Deputado Estadual;MT;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;MATO GROSSO DO SUL;Deputado Estadual;MS;CENTRO-OESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;MATO GROSSO DO SUL;Deputado Federal;MS;CENTRO-OESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;MINAS GERAIS;Deputado Estadual;MG;SUDESTE;1;2,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;MINAS GERAIS;Deputado Federal;MG;SUDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;PERNAMBUCO;Deputado Estadual;PE;NORDESTE;1;1,0;0,0;0,0;1,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;PERNAMBUCO;Deputado Federal;PE;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;RIO DE JANEIRO;Deputado Estadual;RJ;SUDESTE;1;3,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;RIO GRANDE DO NORTE;Deputado Estadual;RN;NORDESTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
2018;Parda;40 a 44 anos;Feminino;Ensino Fundamental completo;RORAIMA;Deputado Federal;RR;NORTE;1;1,0;0,0;0,0;0,0;2023-05-14 11:01:32
